# SignalP-5.0	Organism: euk	Timestamp: 20220617153159
# ID	Prediction	SP(Sec/SPI)	OTHER	CS Position
H9P43_005576-T1	SP(Sec/SPI)	0.985743	0.014257	CS pos: 21-22. VSA-AP. Pr: 0.7440
H9P43_005577-T1	OTHER	0.001371	0.998629	
H9P43_005578-T1	OTHER	0.000707	0.999293	
H9P43_005579-T1	OTHER	0.000757	0.999243	
H9P43_005580-T1	SP(Sec/SPI)	0.992759	0.007241	CS pos: 36-37. AAA-QG. Pr: 0.6113
H9P43_005581-T1	OTHER	0.005202	0.994798	
H9P43_005582-T1	OTHER	0.007727	0.992273	
H9P43_005583-T1	OTHER	0.001996	0.998004	
H9P43_005584-T1	OTHER	0.150050	0.849950	
H9P43_005585-T1	OTHER	0.000545	0.999455	
H9P43_005586-T1	OTHER	0.010875	0.989125	
H9P43_005587-T1	OTHER	0.031611	0.968389	
H9P43_005588-T1	OTHER	0.001983	0.998017	
H9P43_005589-T1	OTHER	0.014818	0.985182	
H9P43_005590-T1	OTHER	0.000962	0.999038	
H9P43_005591-T1	OTHER	0.204797	0.795203	
H9P43_005592-T1	OTHER	0.001970	0.998030	
H9P43_005593-T1	OTHER	0.002656	0.997344	
H9P43_005594-T1	OTHER	0.097214	0.902786	
H9P43_005595-T1	OTHER	0.003504	0.996496	
H9P43_005596-T1	OTHER	0.001067	0.998933	
H9P43_005597-T1	OTHER	0.000474	0.999526	
H9P43_005598-T1	OTHER	0.000740	0.999260	
H9P43_005599-T1	OTHER	0.001814	0.998186	
H9P43_005600-T1	OTHER	0.001458	0.998542	
H9P43_005601-T1	OTHER	0.000527	0.999473	
H9P43_005602-T1	OTHER	0.001104	0.998896	
H9P43_005603-T1	OTHER	0.000934	0.999066	
H9P43_005604-T1	OTHER	0.000573	0.999427	
H9P43_005605-T1	OTHER	0.000904	0.999096	
H9P43_005606-T1	OTHER	0.000720	0.999280	
H9P43_005607-T1	OTHER	0.001535	0.998465	
H9P43_005608-T1	OTHER	0.027055	0.972945	
H9P43_005609-T1	OTHER	0.002469	0.997531	
H9P43_005610-T1	OTHER	0.001135	0.998865	
H9P43_005611-T1	OTHER	0.007102	0.992898	
H9P43_005612-T1	OTHER	0.001683	0.998317	
H9P43_005613-T1	OTHER	0.001581	0.998419	
H9P43_005614-T1	OTHER	0.001473	0.998527	
H9P43_005615-T1	OTHER	0.109028	0.890972	
H9P43_005616-T1	OTHER	0.004922	0.995078	
H9P43_005617-T1	OTHER	0.000642	0.999358	
H9P43_005618-T1	OTHER	0.011441	0.988559	
H9P43_005619-T1	OTHER	0.001117	0.998883	
H9P43_005620-T1	OTHER	0.000740	0.999260	
H9P43_005621-T1	OTHER	0.001123	0.998877	
H9P43_005622-T1	OTHER	0.001885	0.998115	
# SignalP-5.0	Organism: euk	Timestamp: 20220617153419
# ID	Prediction	SP(Sec/SPI)	OTHER	CS Position
H9P43_009696-T1	OTHER	0.207188	0.792812	
H9P43_009697-T1	OTHER	0.184193	0.815807	
H9P43_009698-T1	OTHER	0.004517	0.995483	
H9P43_009699-T1	OTHER	0.001564	0.998436	
H9P43_009700-T1	OTHER	0.004188	0.995812	
H9P43_009701-T1	OTHER	0.001126	0.998874	
H9P43_009702-T1	OTHER	0.003407	0.996593	
H9P43_009703-T1	OTHER	0.000470	0.999530	
H9P43_009704-T1	OTHER	0.000540	0.999460	
H9P43_009705-T1	OTHER	0.000541	0.999459	
H9P43_009706-T1	OTHER	0.001087	0.998913	
H9P43_009707-T1	OTHER	0.011587	0.988413	
H9P43_009708-T1	OTHER	0.001809	0.998191	
H9P43_009709-T1	OTHER	0.000797	0.999203	
H9P43_009710-T1	OTHER	0.000218	0.999782	
H9P43_009711-T1	OTHER	0.003241	0.996759	
H9P43_009712-T1	OTHER	0.139497	0.860503	
H9P43_009713-T1	OTHER	0.005953	0.994047	
H9P43_009714-T1	OTHER	0.003114	0.996886	
H9P43_009715-T1	OTHER	0.012306	0.987694	
H9P43_009716-T1	OTHER	0.001620	0.998380	
H9P43_009717-T1	OTHER	0.001158	0.998842	
H9P43_009718-T1	OTHER	0.004715	0.995285	
H9P43_009719-T1	OTHER	0.002474	0.997526	
H9P43_009720-T1	OTHER	0.018825	0.981175	
H9P43_009721-T1	OTHER	0.001461	0.998539	
H9P43_009722-T1	OTHER	0.001969	0.998031	
H9P43_009723-T1	OTHER	0.001692	0.998308	
H9P43_009724-T1	OTHER	0.000664	0.999336	
H9P43_009725-T1	OTHER	0.001778	0.998222	
H9P43_009726-T1	OTHER	0.001644	0.998356	
H9P43_009727-T1	OTHER	0.003166	0.996834	
H9P43_009728-T1	SP(Sec/SPI)	0.994102	0.005898	CS pos: 24-25. ALA-AS. Pr: 0.6702
H9P43_009729-T1	OTHER	0.090688	0.909312	
H9P43_009730-T1	OTHER	0.000385	0.999615	
H9P43_009731-T1	OTHER	0.000325	0.999675	
H9P43_009732-T1	SP(Sec/SPI)	0.899241	0.100759	CS pos: 20-21. CTA-SR. Pr: 0.5625
H9P43_009733-T1	OTHER	0.004707	0.995293	
H9P43_009734-T1	OTHER	0.001129	0.998871	
H9P43_009735-T1	SP(Sec/SPI)	0.998601	0.001399	CS pos: 22-23. ATA-AP. Pr: 0.8985
H9P43_009736-T1	OTHER	0.001215	0.998785	
H9P43_009737-T1	OTHER	0.000504	0.999496	
H9P43_009738-T1	OTHER	0.020648	0.979352	
H9P43_009739-T1	OTHER	0.001388	0.998612	
H9P43_009740-T1	OTHER	0.001168	0.998832	
H9P43_009741-T1	OTHER	0.002049	0.997951	
H9P43_009742-T1	OTHER	0.001525	0.998475	
H9P43_009743-T1	OTHER	0.000594	0.999406	
H9P43_009744-T1	OTHER	0.001545	0.998455	
H9P43_009745-T1	OTHER	0.001891	0.998109	
H9P43_009746-T1	OTHER	0.007269	0.992731	
H9P43_009747-T1	OTHER	0.034046	0.965954	
H9P43_009748-T1	OTHER	0.220851	0.779149	
H9P43_009749-T1	OTHER	0.139176	0.860824	
H9P43_009750-T1	OTHER	0.001870	0.998130	
H9P43_009751-T1	OTHER	0.039306	0.960694	
H9P43_009752-T1	OTHER	0.007039	0.992961	
H9P43_009753-T1	OTHER	0.008610	0.991390	
H9P43_009754-T1	OTHER	0.001677	0.998323	
H9P43_009755-T1	OTHER	0.001185	0.998815	
H9P43_009756-T1	OTHER	0.004676	0.995324	
H9P43_009757-T1	OTHER	0.001278	0.998722	
H9P43_009758-T1	OTHER	0.003152	0.996848	
H9P43_009759-T1	OTHER	0.204951	0.795049	
H9P43_009760-T1	OTHER	0.099670	0.900330	
H9P43_009761-T1	OTHER	0.001283	0.998717	
H9P43_009762-T1	OTHER	0.001747	0.998253	
H9P43_009763-T1	OTHER	0.000547	0.999453	
H9P43_009764-T1	OTHER	0.005866	0.994134	
H9P43_009765-T1	OTHER	0.002082	0.997918	
H9P43_009766-T1	OTHER	0.021766	0.978234	
H9P43_009767-T1	OTHER	0.000487	0.999513	
H9P43_009768-T1	OTHER	0.007872	0.992128	
H9P43_009769-T1	OTHER	0.001417	0.998583	
H9P43_009770-T1	OTHER	0.000609	0.999391	
H9P43_009771-T1	SP(Sec/SPI)	0.999524	0.000476	CS pos: 26-27. ANA-QS. Pr: 0.8996
H9P43_009772-T1	SP(Sec/SPI)	0.997766	0.002234	CS pos: 26-27. TRA-AW. Pr: 0.8374
H9P43_009773-T1	OTHER	0.002804	0.997196	
H9P43_009774-T1	OTHER	0.001669	0.998331	
H9P43_009775-T1	OTHER	0.000867	0.999133	
H9P43_009776-T1	SP(Sec/SPI)	0.912786	0.087214	CS pos: 26-27. AAA-FA. Pr: 0.3495
H9P43_009777-T1	OTHER	0.001070	0.998930	
H9P43_009778-T1	OTHER	0.001510	0.998490	
H9P43_009779-T1	OTHER	0.014957	0.985043	
H9P43_009780-T1	OTHER	0.000626	0.999374	
H9P43_009781-T1	OTHER	0.000300	0.999700	
H9P43_009782-T1	OTHER	0.002725	0.997275	
H9P43_009783-T1	OTHER	0.000510	0.999490	
H9P43_009784-T1	OTHER	0.000640	0.999360	
H9P43_009785-T1	OTHER	0.002022	0.997978	
H9P43_009786-T1	OTHER	0.000275	0.999725	
H9P43_009787-T1	OTHER	0.007261	0.992739	
H9P43_009788-T1	OTHER	0.034098	0.965902	
H9P43_009789-T1	OTHER	0.033713	0.966287	
H9P43_009790-T1	OTHER	0.000629	0.999371	
H9P43_009791-T1	OTHER	0.036444	0.963556	
H9P43_009792-T1	SP(Sec/SPI)	0.934716	0.065284	CS pos: 33-34. LLA-QA. Pr: 0.4465
H9P43_009793-T1	OTHER	0.001613	0.998387	
H9P43_009794-T1	OTHER	0.003889	0.996111	
H9P43_009795-T1	OTHER	0.103434	0.896566	
H9P43_009796-T1	OTHER	0.097264	0.902736	
H9P43_009797-T1	OTHER	0.000645	0.999355	
H9P43_009798-T1	OTHER	0.007261	0.992739	
H9P43_009799-T1	OTHER	0.007183	0.992817	
H9P43_009800-T1	OTHER	0.001657	0.998343	
H9P43_009801-T1	OTHER	0.006242	0.993758	
H9P43_009802-T1	SP(Sec/SPI)	0.997558	0.002442	CS pos: 21-22. AAA-VS. Pr: 0.6013
H9P43_009803-T1	OTHER	0.000259	0.999741	
H9P43_009804-T1	OTHER	0.260116	0.739884	
H9P43_009805-T1	OTHER	0.011084	0.988916	
H9P43_009806-T1	OTHER	0.002296	0.997704	
H9P43_009807-T1	OTHER	0.004816	0.995184	
H9P43_009808-T1	OTHER	0.000935	0.999065	
H9P43_009809-T1	SP(Sec/SPI)	0.997462	0.002538	CS pos: 24-25. AEA-SL. Pr: 0.2908
H9P43_009810-T1	OTHER	0.001533	0.998467	
H9P43_009811-T1	SP(Sec/SPI)	0.994918	0.005082	CS pos: 28-29. ADA-AS. Pr: 0.5644
H9P43_009812-T1	OTHER	0.001596	0.998404	
H9P43_009813-T1	OTHER	0.039541	0.960459	
H9P43_009814-T1	OTHER	0.002602	0.997398	
H9P43_009815-T1	OTHER	0.001733	0.998267	
H9P43_009816-T1	OTHER	0.002766	0.997234	
H9P43_009817-T1	OTHER	0.000731	0.999269	
H9P43_009818-T1	OTHER	0.001939	0.998061	
H9P43_009819-T1	OTHER	0.002889	0.997111	
H9P43_009820-T1	OTHER	0.004574	0.995426	
H9P43_009821-T1	OTHER	0.002813	0.997187	
H9P43_009822-T1	OTHER	0.000576	0.999424	
H9P43_009823-T1	OTHER	0.000161	0.999839	
H9P43_009824-T1	OTHER	0.003737	0.996263	
H9P43_009825-T1	OTHER	0.001912	0.998088	
H9P43_009826-T1	SP(Sec/SPI)	0.984992	0.015008	CS pos: 24-25. AVA-AQ. Pr: 0.5255
H9P43_009827-T1	OTHER	0.002689	0.997311	
H9P43_009828-T1	OTHER	0.001642	0.998358	
H9P43_009829-T1	OTHER	0.053092	0.946908	
H9P43_009830-T1	OTHER	0.003619	0.996381	
H9P43_009831-T1	OTHER	0.004995	0.995005	
H9P43_009832-T1	OTHER	0.001537	0.998463	
H9P43_009833-T1	OTHER	0.002634	0.997366	
H9P43_009834-T1	OTHER	0.005510	0.994490	
H9P43_009835-T1	OTHER	0.000807	0.999193	
H9P43_009836-T1	OTHER	0.000381	0.999619	
H9P43_009837-T1	OTHER	0.001222	0.998778	
H9P43_009838-T1	OTHER	0.220498	0.779502	
H9P43_009839-T1	OTHER	0.000313	0.999687	
H9P43_009840-T1	OTHER	0.003383	0.996617	
H9P43_009841-T1	OTHER	0.002023	0.997977	
H9P43_009842-T1	OTHER	0.001465	0.998535	
H9P43_009843-T1	OTHER	0.000198	0.999802	
H9P43_009844-T1	OTHER	0.000434	0.999566	
H9P43_009846-T1	OTHER	0.004501	0.995499	
H9P43_009847-T1	OTHER	0.003148	0.996852	
H9P43_009848-T1	OTHER	0.001984	0.998016	
H9P43_009849-T1	OTHER	0.004501	0.995499	
H9P43_009851-T1	OTHER	0.000561	0.999439	
H9P43_009852-T1	OTHER	0.001826	0.998174	
H9P43_009853-T1	OTHER	0.000498	0.999502	
H9P43_009854-T1	OTHER	0.001055	0.998945	
H9P43_009855-T1	OTHER	0.006685	0.993315	
H9P43_009856-T1	OTHER	0.005511	0.994489	
H9P43_009857-T1	OTHER	0.001777	0.998223	
H9P43_009858-T1	OTHER	0.002759	0.997241	
H9P43_009859-T1	OTHER	0.000633	0.999367	
H9P43_009860-T1	OTHER	0.000396	0.999604	
H9P43_009861-T1	OTHER	0.000590	0.999410	
H9P43_009862-T1	OTHER	0.008545	0.991455	
H9P43_009863-T1	OTHER	0.005102	0.994898	
H9P43_009864-T1	OTHER	0.001369	0.998631	
H9P43_009865-T1	OTHER	0.001096	0.998904	
H9P43_009866-T1	OTHER	0.001588	0.998412	
H9P43_009867-T1	OTHER	0.001125	0.998875	
H9P43_009868-T1	OTHER	0.006319	0.993681	
H9P43_009869-T1	OTHER	0.002795	0.997205	
H9P43_009870-T1	OTHER	0.055180	0.944820	
H9P43_009871-T1	OTHER	0.000392	0.999608	
H9P43_009872-T1	OTHER	0.002658	0.997342	
H9P43_009873-T1	OTHER	0.000892	0.999108	
H9P43_009874-T1	OTHER	0.000949	0.999051	
H9P43_009875-T1	OTHER	0.002106	0.997894	
H9P43_009876-T1	OTHER	0.000783	0.999217	
H9P43_009878-T1	OTHER	0.003546	0.996454	
H9P43_009879-T1	OTHER	0.001553	0.998447	
H9P43_009880-T1	OTHER	0.001984	0.998016	
H9P43_009881-T1	OTHER	0.003546	0.996454	
H9P43_009883-T1	OTHER	0.006916	0.993084	
H9P43_009884-T1	OTHER	0.016886	0.983114	
H9P43_009885-T1	OTHER	0.001314	0.998686	
H9P43_009886-T1	OTHER	0.000603	0.999397	
H9P43_009887-T1	OTHER	0.001242	0.998758	
H9P43_009888-T1	OTHER	0.005711	0.994289	
H9P43_009889-T1	OTHER	0.031237	0.968763	
H9P43_009890-T1	OTHER	0.004815	0.995185	
H9P43_009891-T1	OTHER	0.023412	0.976588	
H9P43_009892-T1	OTHER	0.001150	0.998850	
H9P43_009893-T1	OTHER	0.002234	0.997766	
H9P43_009894-T1	OTHER	0.000461	0.999539	
H9P43_009895-T1	OTHER	0.004815	0.995185	
H9P43_009896-T1	OTHER	0.031237	0.968763	
H9P43_009897-T1	OTHER	0.004815	0.995185	
H9P43_009898-T1	OTHER	0.005762	0.994238	
H9P43_009899-T1	OTHER	0.001281	0.998719	
H9P43_009900-T1	OTHER	0.002574	0.997426	
H9P43_009901-T1	OTHER	0.000529	0.999471	
H9P43_009902-T1	OTHER	0.002351	0.997649	
H9P43_009903-T1	OTHER	0.001985	0.998015	
H9P43_009904-T1	OTHER	0.000695	0.999305	
H9P43_009905-T1	OTHER	0.002199	0.997801	
H9P43_009906-T1	OTHER	0.010021	0.989979	
H9P43_009907-T1	OTHER	0.000693	0.999307	
H9P43_009908-T1	OTHER	0.023150	0.976850	
H9P43_009909-T1	OTHER	0.020003	0.979997	
H9P43_009910-T1	OTHER	0.001189	0.998811	
H9P43_009911-T1	OTHER	0.002327	0.997673	
H9P43_009912-T1	OTHER	0.000639	0.999361	
H9P43_009913-T1	OTHER	0.003416	0.996584	
H9P43_009914-T1	OTHER	0.001795	0.998205	
H9P43_009915-T1	OTHER	0.000590	0.999410	
H9P43_009916-T1	OTHER	0.030988	0.969012	
H9P43_009917-T1	OTHER	0.003605	0.996395	
H9P43_009918-T1	OTHER	0.000422	0.999578	
H9P43_009919-T1	OTHER	0.000357	0.999643	
H9P43_009920-T1	OTHER	0.001561	0.998439	
H9P43_009921-T1	OTHER	0.035142	0.964858	
H9P43_009922-T1	OTHER	0.005239	0.994761	
H9P43_009923-T1	OTHER	0.001062	0.998938	
H9P43_009924-T1	OTHER	0.000995	0.999005	
H9P43_009925-T1	OTHER	0.000364	0.999636	
H9P43_009926-T1	OTHER	0.000771	0.999229	
H9P43_009927-T1	OTHER	0.001932	0.998068	
H9P43_009928-T1	OTHER	0.000513	0.999487	
H9P43_009929-T1	OTHER	0.000751	0.999249	
H9P43_009930-T1	OTHER	0.005824	0.994176	
H9P43_009931-T1	OTHER	0.000822	0.999178	
H9P43_009932-T1	OTHER	0.000746	0.999254	
H9P43_009933-T1	OTHER	0.000627	0.999373	
H9P43_009934-T1	OTHER	0.000752	0.999248	
H9P43_009935-T1	OTHER	0.002385	0.997615	
H9P43_009936-T1	OTHER	0.000998	0.999002	
H9P43_009937-T1	OTHER	0.001297	0.998703	
H9P43_009938-T1	OTHER	0.001174	0.998826	
H9P43_009939-T1	OTHER	0.000697	0.999303	
H9P43_009940-T1	OTHER	0.002784	0.997216	
H9P43_009941-T1	OTHER	0.000980	0.999020	
H9P43_009942-T1	SP(Sec/SPI)	0.850833	0.149167	CS pos: 36-37. ADA-AR. Pr: 0.5278
H9P43_009943-T1	SP(Sec/SPI)	0.792786	0.207214	CS pos: 47-48. AAA-QL. Pr: 0.5525
H9P43_009944-T1	SP(Sec/SPI)	0.993432	0.006568	CS pos: 23-24. ASA-AA. Pr: 0.6252
H9P43_009945-T1	OTHER	0.002502	0.997498	
H9P43_009946-T1	OTHER	0.001234	0.998766	
H9P43_009947-T1	OTHER	0.200951	0.799049	
H9P43_009948-T1	OTHER	0.000765	0.999235	
H9P43_009949-T1	OTHER	0.000664	0.999336	
H9P43_009950-T1	OTHER	0.001652	0.998348	
# SignalP-5.0	Organism: euk	Timestamp: 20220617153313
# ID	Prediction	SP(Sec/SPI)	OTHER	CS Position
H9P43_003851-T1	OTHER	0.000465	0.999535	
H9P43_003852-T1	OTHER	0.000780	0.999220	
H9P43_003853-T1	OTHER	0.000982	0.999018	
H9P43_003854-T1	OTHER	0.073247	0.926753	
H9P43_003855-T1	OTHER	0.000451	0.999549	
H9P43_003856-T1	OTHER	0.001245	0.998755	
H9P43_003857-T1	OTHER	0.004297	0.995703	
H9P43_003858-T1	SP(Sec/SPI)	0.997385	0.002615	CS pos: 22-23. TEA-AP. Pr: 0.8193
H9P43_003859-T1	OTHER	0.000985	0.999015	
H9P43_003860-T1	OTHER	0.000985	0.999015	
H9P43_003861-T1	OTHER	0.000366	0.999634	
H9P43_003862-T1	OTHER	0.000563	0.999437	
H9P43_003863-T1	OTHER	0.001217	0.998783	
H9P43_003864-T1	OTHER	0.000985	0.999015	
H9P43_003865-T1	SP(Sec/SPI)	0.997385	0.002615	CS pos: 22-23. TEA-AP. Pr: 0.8193
H9P43_003866-T1	OTHER	0.001315	0.998685	
H9P43_003867-T1	OTHER	0.000542	0.999458	
H9P43_003868-T1	OTHER	0.000386	0.999614	
H9P43_003869-T1	OTHER	0.063508	0.936492	
H9P43_003870-T1	OTHER	0.002026	0.997974	
H9P43_003871-T1	OTHER	0.004291	0.995709	
H9P43_003872-T1	OTHER	0.002332	0.997668	
H9P43_003873-T1	OTHER	0.001829	0.998171	
H9P43_003874-T1	OTHER	0.002997	0.997003	
H9P43_003875-T1	OTHER	0.001605	0.998395	
H9P43_003876-T1	OTHER	0.020630	0.979370	
H9P43_003877-T1	OTHER	0.000921	0.999079	
H9P43_003878-T1	OTHER	0.001052	0.998948	
H9P43_003879-T1	OTHER	0.165290	0.834710	
H9P43_003880-T1	OTHER	0.020616	0.979384	
H9P43_003881-T1	OTHER	0.001530	0.998470	
H9P43_003882-T1	OTHER	0.000448	0.999552	
H9P43_003883-T1	OTHER	0.165290	0.834710	
H9P43_003884-T1	OTHER	0.001317	0.998683	
H9P43_003885-T1	OTHER	0.001783	0.998217	
H9P43_003886-T1	OTHER	0.004521	0.995479	
H9P43_003887-T1	OTHER	0.000801	0.999199	
H9P43_003888-T1	OTHER	0.004371	0.995629	
H9P43_003889-T1	OTHER	0.004870	0.995130	
H9P43_003890-T1	OTHER	0.002074	0.997926	
H9P43_003891-T1	OTHER	0.004119	0.995881	
H9P43_003892-T1	OTHER	0.001397	0.998603	
H9P43_003893-T1	OTHER	0.002496	0.997504	
H9P43_003894-T1	OTHER	0.023745	0.976255	
H9P43_003895-T1	OTHER	0.007711	0.992289	
H9P43_003896-T1	OTHER	0.003631	0.996369	
H9P43_003897-T1	OTHER	0.003611	0.996389	
H9P43_003898-T1	OTHER	0.002253	0.997747	
H9P43_003899-T1	OTHER	0.443908	0.556092	
H9P43_003900-T1	OTHER	0.001497	0.998503	
H9P43_003901-T1	OTHER	0.000639	0.999361	
H9P43_003902-T1	OTHER	0.001002	0.998998	
H9P43_003903-T1	OTHER	0.005750	0.994250	
H9P43_003904-T1	OTHER	0.001295	0.998705	
H9P43_003905-T1	OTHER	0.000669	0.999331	
H9P43_003906-T1	OTHER	0.011944	0.988056	
H9P43_003907-T1	SP(Sec/SPI)	0.519590	0.480410	CS pos: 43-44. AAA-TP. Pr: 0.3325
H9P43_003908-T1	OTHER	0.007483	0.992517	
H9P43_003909-T1	OTHER	0.000557	0.999443	
H9P43_003910-T1	OTHER	0.001061	0.998939	
H9P43_003911-T1	OTHER	0.000813	0.999187	
H9P43_003912-T1	OTHER	0.000635	0.999365	
H9P43_003913-T1	OTHER	0.001647	0.998353	
H9P43_003914-T1	OTHER	0.001162	0.998838	
H9P43_003915-T1	OTHER	0.000622	0.999378	
H9P43_003916-T1	OTHER	0.016287	0.983713	
H9P43_003917-T1	OTHER	0.000968	0.999032	
H9P43_003918-T1	OTHER	0.000251	0.999749	
H9P43_003919-T1	OTHER	0.002384	0.997616	
H9P43_003920-T1	OTHER	0.002242	0.997758	
H9P43_003921-T1	OTHER	0.000407	0.999593	
H9P43_003922-T1	OTHER	0.002242	0.997758	
H9P43_003923-T1	OTHER	0.002384	0.997616	
H9P43_003924-T1	OTHER	0.000251	0.999749	
H9P43_003925-T1	OTHER	0.001546	0.998454	
H9P43_003926-T1	SP(Sec/SPI)	0.991425	0.008575	CS pos: 32-33. VVA-QT. Pr: 0.6274
H9P43_003927-T1	OTHER	0.006969	0.993031	
H9P43_003928-T1	OTHER	0.022517	0.977483	
H9P43_003929-T1	OTHER	0.000738	0.999262	
H9P43_003930-T1	OTHER	0.000336	0.999664	
H9P43_003931-T1	OTHER	0.000541	0.999459	
H9P43_003932-T1	OTHER	0.001681	0.998319	
H9P43_003933-T1	OTHER	0.001016	0.998984	
H9P43_003934-T1	SP(Sec/SPI)	0.962456	0.037544	CS pos: 27-28. AVA-QS. Pr: 0.6248
H9P43_003935-T1	SP(Sec/SPI)	0.945571	0.054429	CS pos: 38-39. VDA-AS. Pr: 0.8221
H9P43_003936-T1	OTHER	0.062934	0.937066	
H9P43_003937-T1	OTHER	0.003522	0.996478	
H9P43_003938-T1	OTHER	0.001964	0.998036	
H9P43_003939-T1	SP(Sec/SPI)	0.952315	0.047685	CS pos: 34-35. AHG-SS. Pr: 0.6719
H9P43_003940-T1	OTHER	0.001331	0.998669	
H9P43_003941-T1	OTHER	0.002459	0.997541	
H9P43_003942-T1	OTHER	0.001222	0.998778	
H9P43_003943-T1	OTHER	0.004991	0.995009	
H9P43_003944-T1	OTHER	0.000751	0.999249	
H9P43_003945-T1	OTHER	0.000248	0.999752	
H9P43_003946-T1	OTHER	0.002724	0.997276	
H9P43_003947-T1	OTHER	0.000317	0.999683	
H9P43_003948-T1	OTHER	0.001322	0.998678	
H9P43_003949-T1	OTHER	0.003234	0.996766	
H9P43_003950-T1	OTHER	0.002935	0.997065	
H9P43_003951-T1	OTHER	0.002625	0.997375	
H9P43_003952-T1	OTHER	0.000947	0.999053	
H9P43_003953-T1	SP(Sec/SPI)	0.988897	0.011103	CS pos: 20-21. ASA-TR. Pr: 0.6180
H9P43_003954-T1	OTHER	0.000608	0.999392	
H9P43_003955-T1	OTHER	0.001756	0.998244	
H9P43_003956-T1	OTHER	0.003579	0.996421	
H9P43_003957-T1	OTHER	0.002348	0.997652	
H9P43_003958-T1	OTHER	0.001995	0.998005	
H9P43_003959-T1	OTHER	0.001594	0.998406	
H9P43_003960-T1	OTHER	0.001553	0.998447	
H9P43_003961-T1	OTHER	0.004430	0.995570	
H9P43_003962-T1	OTHER	0.000923	0.999077	
H9P43_003963-T1	OTHER	0.005932	0.994068	
H9P43_003964-T1	OTHER	0.000930	0.999070	
H9P43_003965-T1	OTHER	0.004866	0.995134	
H9P43_003966-T1	OTHER	0.034936	0.965064	
H9P43_003967-T1	OTHER	0.000311	0.999689	
H9P43_003968-T1	OTHER	0.006094	0.993906	
H9P43_003969-T1	OTHER	0.002670	0.997330	
H9P43_003970-T1	OTHER	0.000347	0.999653	
H9P43_003971-T1	OTHER	0.000608	0.999392	
H9P43_003972-T1	OTHER	0.002474	0.997526	
H9P43_003973-T1	OTHER	0.000424	0.999576	
H9P43_003974-T1	OTHER	0.001149	0.998851	
H9P43_003975-T1	OTHER	0.001534	0.998466	
H9P43_003976-T1	OTHER	0.000967	0.999033	
H9P43_003977-T1	OTHER	0.002019	0.997981	
H9P43_003978-T1	OTHER	0.072911	0.927089	
H9P43_003979-T1	OTHER	0.001358	0.998642	
H9P43_003981-T1	OTHER	0.001457	0.998543	
H9P43_003982-T1	OTHER	0.000956	0.999044	
H9P43_003983-T1	OTHER	0.001428	0.998572	
H9P43_003984-T1	OTHER	0.001196	0.998804	
H9P43_003985-T1	OTHER	0.134641	0.865359	
H9P43_003986-T1	OTHER	0.001668	0.998332	
H9P43_003987-T1	OTHER	0.001835	0.998165	
H9P43_003988-T1	OTHER	0.223940	0.776060	
H9P43_003989-T1	OTHER	0.001094	0.998906	
H9P43_003990-T1	OTHER	0.002134	0.997866	
H9P43_003991-T1	OTHER	0.001501	0.998499	
H9P43_003992-T1	OTHER	0.005966	0.994034	
H9P43_003993-T1	OTHER	0.001236	0.998764	
H9P43_003994-T1	OTHER	0.000701	0.999299	
H9P43_003995-T1	OTHER	0.001629	0.998371	
H9P43_003996-T1	OTHER	0.004018	0.995982	
H9P43_003997-T1	OTHER	0.000407	0.999593	
H9P43_003998-T1	OTHER	0.002650	0.997350	
H9P43_003999-T1	OTHER	0.013543	0.986457	
H9P43_004000-T1	SP(Sec/SPI)	0.988421	0.011579	CS pos: 31-32. VHA-GP. Pr: 0.8869
H9P43_004001-T1	OTHER	0.007250	0.992750	
H9P43_004002-T1	OTHER	0.084947	0.915053	
H9P43_004003-T1	OTHER	0.000691	0.999309	
H9P43_004004-T1	OTHER	0.001075	0.998925	
H9P43_004005-T1	OTHER	0.001059	0.998941	
H9P43_004006-T1	OTHER	0.002466	0.997534	
H9P43_004007-T1	OTHER	0.001837	0.998163	
H9P43_004008-T1	OTHER	0.000962	0.999038	
H9P43_004009-T1	OTHER	0.002808	0.997192	
H9P43_004010-T1	OTHER	0.001928	0.998072	
H9P43_004011-T1	OTHER	0.001242	0.998758	
H9P43_004012-T1	OTHER	0.000847	0.999153	
H9P43_004013-T1	OTHER	0.013652	0.986348	
H9P43_004014-T1	OTHER	0.181574	0.818426	
H9P43_004015-T1	OTHER	0.005966	0.994034	
H9P43_004016-T1	OTHER	0.001971	0.998029	
H9P43_004017-T1	OTHER	0.019291	0.980709	
H9P43_004018-T1	OTHER	0.002084	0.997916	
H9P43_004019-T1	OTHER	0.002310	0.997690	
H9P43_004020-T1	OTHER	0.005432	0.994568	
H9P43_004021-T1	OTHER	0.002085	0.997915	
H9P43_004022-T1	OTHER	0.018846	0.981154	
H9P43_004023-T1	OTHER	0.000313	0.999687	
H9P43_004024-T1	OTHER	0.001033	0.998967	
H9P43_004025-T1	OTHER	0.004279	0.995721	
H9P43_004026-T1	OTHER	0.003544	0.996456	
H9P43_004027-T1	OTHER	0.005474	0.994526	
H9P43_004028-T1	SP(Sec/SPI)	0.998638	0.001362	CS pos: 21-22. ADA-AT. Pr: 0.9546
H9P43_004029-T1	OTHER	0.001898	0.998102	
H9P43_004030-T1	OTHER	0.001550	0.998450	
H9P43_004031-T1	OTHER	0.009506	0.990494	
H9P43_004032-T1	OTHER	0.001040	0.998960	
